requisition_id,main_equipment_name,equipment_serial_no,motor_manufacturing_year,application_use,installed_location,installed_qty,make,model,frame,size,power_rating,kw,kva,rpm,duty_cycle,voltage,current,received_date,received_time,defects_observed,repairs_required,reason_of_failure_id,reason_of_failure_text,warranty_status,previous_refurbishment_job_no,spares_details,service_type_id,service_type_text,equipment_type_id,equipment_type_text,bearing_id,bearing_text,status,created_at,updated_at,created_by,updated_by,motor_age_years,repair_count,days_since_last_repair,previous_refurb_count,bearing_failure_count,winding_failure_count,rotor_failure_count,insulation_failure_count,dept_failure_rate,make_failure_rate,duty_cycle_encoded,make_encoded,equipment_type_encoded,application_use_encoded,health_score,risk_category,risk_label
232,Compressor Motor,EQ10231,2014,Cooling Tower Fan,Cold Rolling Mill,1,Crompton Greaves,E590,D355L,11.0 KW,10.98,11.0,12.93,3000,Intermittent (S3),3300,2.2,2025-06-10,14:05:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,6,Compressor Motor,3,6305 2RS,DISPATCHED,2025-06-10 00:00:00,2025-07-01 00:00:00,operator_15,supervisor_07,12,6,11.0,6,1,3,1,0,4.191780821917808,3.5285714285714285,2,2,2,2,28.8,3,CRITICAL
233,DC Motor,EQ10232,2011,Compressor Driving,Hot Strip Mill,1,WEG,K991,D90L,0.75 KW,0.74,0.75,0.89,3000,Continuous (S1),415,1.25,2025-04-03,17:32:00,Bearing noise observed during operation,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6205 2RS,2,Bearing Replacement,2,DC Motor,1,6205 2RS,CLOSED,2025-04-03 00:00:00,2025-04-13 00:00:00,operator_06,supervisor_01,15,1,1095.0,1,1,0,0,0,3.84375,4.291666666666667,0,9,4,0,85.2,0,LOW
234,AC Motor,EQ10233,2010,Mixer Agitator,Coke Oven Plant,1,Havells,E579,D80,11.0 KW,11.22,11.0,12.09,750,Periodic (S5),3300,2.04,2025-01-22,11:15:00,Rotor eccentricity observed,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,Bearing 6206 2RS,2,Bearing Replacement,1,AC Motor,2,6206 2RS,DISPATCHED,2025-01-22 00:00:00,2025-01-28 00:00:00,operator_03,supervisor_01,16,1,1095.0,1,0,0,1,0,3.9622641509433962,3.843137254901961,3,4,0,6,81.5,0,LOW
1462,AC Motor,EQ10234,1996,Crane Hoisting,Blast Furnace,1,WEG,S869,D355L,45.0 KW,45.52,45.0,51.27,3000,Continuous (S1),3300,8.84,2023-03-27,10:14:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-97059,Bearing 6205 2RS,2,Bearing Replacement,1,AC Motor,1,6205 2RS,DISPATCHED,2023-03-27 00:00:00,2023-03-30 00:00:00,operator_07,supervisor_04,30,1,1095.0,1,0,0,1,0,3.8405797101449277,4.291666666666667,0,9,0,3,58.9,1,MEDIUM
235,AC Motor,EQ10234,1996,Crane Hoisting,Blast Furnace,1,WEG,D874,D355L,45.0 KW,45.52,45.0,51.27,3000,Continuous (S1),3300,8.84,2023-11-15,14:33:00,"Cooling fan damaged, inadequate cooling",Cooling system repaired. Fan replaced. Ventilation passages cleaned.,5,Overheating,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,4,6306 2RS,DISPATCHED,2023-11-15 00:00:00,2023-12-09 00:00:00,operator_16,supervisor_05,30,2,233.0,2,0,0,1,0,3.8405797101449277,4.291666666666667,0,9,0,3,54.2,2,HIGH
1405,AC Motor,EQ10234,1996,Crane Hoisting,Blast Furnace,1,WEG,H930,D355L,45.0 KW,45.52,45.0,51.27,3000,Continuous (S1),3300,8.84,2024-06-22,17:02:00,Moisture ingress caused insulation degradation,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-71953,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,1,6205 2RS,CLOSED,2024-06-22 00:00:00,2024-07-06 00:00:00,operator_08,supervisor_02,30,3,220.0,3,0,0,1,1,3.8405797101449277,4.291666666666667,0,9,0,3,46.2,2,HIGH
236,Blower Motor,EQ10235,2011,Crane Hoisting,Hot Strip Mill,1,Crompton Greaves,D397,D225M,2.2 KW,2.17,2.2,2.67,1000,Continuous with Intermittent Load (S6),415,3.54,2024-12-24,15:47:00,Surface tracking on insulation,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,4,Blower Motor,8,NU 308,CLOSED,2024-12-24 00:00:00,2025-01-22 00:00:00,operator_02,supervisor_07,15,1,1095.0,1,0,0,0,1,3.84375,3.5285714285714285,1,2,1,3,79.0,0,LOW
618,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,S870,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2023-03-13,20:19:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-27748,Bearing 6205 2RS,2,Bearing Replacement,3,Pump Motor,1,6205 2RS,CLOSED,2023-03-13 00:00:00,2023-03-18 00:00:00,operator_09,supervisor_07,24,1,1095.0,1,1,0,0,0,3.788732394366197,3.5285714285714285,2,2,5,4,67.4,1,MEDIUM
1335,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,M760,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2023-10-01,08:00:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-45391,Bearing 6306 2RS,2,Bearing Replacement,3,Pump Motor,4,6306 2RS,CLOSED,2023-10-01 00:00:00,2023-10-15 00:00:00,operator_11,supervisor_02,24,2,202.0,2,2,0,0,0,3.788732394366197,3.5285714285714285,2,2,5,4,53.8,2,HIGH
974,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,S838,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2024-04-09,12:24:00,Bearing noise observed during operation,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-45515,Bearing N/A,2,Bearing Replacement,3,Pump Motor,11,,CLOSED,2024-04-09 00:00:00,2024-04-29 00:00:00,operator_04,supervisor_04,24,3,191.0,3,3,0,0,0,3.788732394366197,3.5285714285714285,2,2,5,4,52.3,2,HIGH
1825,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,K435,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2024-08-22,13:47:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6307 2RS,2,Bearing Replacement,3,Pump Motor,5,6307 2RS,DISPATCHED,2024-08-22 00:00:00,2024-09-12 00:00:00,operator_01,supervisor_05,24,4,135.0,4,4,0,0,0,3.788732394366197,3.5285714285714285,2,2,5,4,42.7,2,HIGH
1617,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,S897,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2024-10-10,20:04:00,Low megger value on phases,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-32313,"Grease, Cleaning agents",5,Insulation Repair,3,Pump Motor,11,,CLOSED,2024-10-10 00:00:00,2024-11-05 00:00:00,operator_17,supervisor_07,24,5,49.0,5,4,0,0,1,3.788732394366197,3.5285714285714285,2,2,5,4,30.3,3,CRITICAL
718,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,M699,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2024-10-28,20:51:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing N/A,2,Bearing Replacement,3,Pump Motor,11,,CLOSED,2024-10-28 00:00:00,2024-11-12 00:00:00,operator_03,supervisor_04,24,6,18.0,6,5,0,0,1,3.788732394366197,3.5285714285714285,2,2,5,4,27.6,3,CRITICAL
1989,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,K933,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2024-12-11,16:04:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6307 2RS,2,Bearing Replacement,3,Pump Motor,5,6307 2RS,CLOSED,2024-12-11 00:00:00,2024-12-14 00:00:00,operator_05,supervisor_02,24,7,44.0,7,6,0,0,1,3.788732394366197,3.5285714285714285,2,2,5,4,25.7,3,CRITICAL
237,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,S862,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2025-01-08,14:41:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6305 2RS,2,Bearing Replacement,3,Pump Motor,3,6305 2RS,DISPATCHED,2025-01-08 00:00:00,2025-01-14 00:00:00,operator_15,supervisor_05,24,8,28.0,8,7,0,0,1,3.788732394366197,3.5285714285714285,2,2,5,4,24.7,3,CRITICAL
1447,Pump Motor,EQ10236,2002,Fan/Blower Driving,Bar Mill,1,Crompton Greaves,H671,D132S,11.0 KW,11.18,11.0,13.18,3000,Intermittent (S3),415,18.21,2025-05-12,11:13:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-99362,"Grease, Cleaning agents",5,Insulation Repair,3,Pump Motor,2,6206 2RS,CLOSED,2025-05-12 00:00:00,2025-06-05 00:00:00,operator_08,supervisor_01,24,9,124.0,9,7,0,0,2,3.788732394366197,3.5285714285714285,2,2,5,4,15.4,3,CRITICAL
1567,DC Motor,EQ10237,2007,Pump Driving,Wire Rod Mill,1,Havells,E384,D112M,5.5 KW,5.44,5.5,6.45,1000,Continuous (S1),415,9.29,2023-02-07,16:50:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6305 2RS,2,Bearing Replacement,2,DC Motor,3,6305 2RS,CLOSED,2023-02-07 00:00:00,2023-02-23 00:00:00,operator_14,supervisor_02,19,1,1095.0,1,1,0,0,0,4.446808510638298,3.843137254901961,0,4,4,7,78.2,0,LOW
238,DC Motor,EQ10237,2007,Pump Driving,Wire Rod Mill,1,Havells,H545,D112M,5.5 KW,5.44,5.5,6.45,1000,Continuous (S1),415,9.29,2023-09-13,19:31:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,3,6305 2RS,CLOSED,2023-09-13 00:00:00,2023-09-17 00:00:00,operator_18,supervisor_03,19,2,218.0,2,1,1,0,0,4.446808510638298,3.843137254901961,0,4,4,7,59.6,1,MEDIUM
1463,DC Motor,EQ10237,2007,Pump Driving,Wire Rod Mill,1,Havells,H756,D112M,5.5 KW,5.44,5.5,6.45,1000,Continuous (S1),415,9.29,2024-04-17,11:17:00,Excessive vibration at both ends,Alignment corrected. Coupling replaced. Foundation bolts tightened.,6,Vibration Damage,Out of Warranty,JOB-23336,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,8,NU 308,CLOSED,2024-04-17 00:00:00,2024-05-08 00:00:00,operator_11,supervisor_02,19,3,217.0,3,1,1,0,0,4.446808510638298,3.843137254901961,0,4,4,7,52.5,2,HIGH
819,DC Motor,EQ10238,2004,Hydraulic Press,Wire Rod Mill,1,GE,K577,D315S,75.0 KW,75.97,75.0,83.58,1500,Continuous (S1),415,114.56,2023-07-21,12:32:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,"Grease, Cleaning agents",3,General Overhaul,2,DC Motor,2,6206 2RS,CLOSED,2023-07-21 00:00:00,2023-07-29 00:00:00,operator_11,supervisor_06,22,1,1095.0,1,0,0,1,0,4.446808510638298,4.354838709677419,0,3,4,5,79.8,0,LOW
1140,DC Motor,EQ10238,2004,Hydraulic Press,Wire Rod Mill,1,GE,D775,D315S,75.0 KW,75.97,75.0,83.58,1500,Continuous (S1),415,114.56,2024-06-14,17:38:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing NU 308,2,Bearing Replacement,2,DC Motor,8,NU 308,CLOSED,2024-06-14 00:00:00,2024-07-12 00:00:00,operator_08,supervisor_01,22,2,329.0,2,1,0,1,0,4.446808510638298,4.354838709677419,0,3,4,5,55.8,1,MEDIUM
1606,DC Motor,EQ10238,2004,Hydraulic Press,Wire Rod Mill,1,GE,M625,D315S,75.0 KW,75.97,75.0,83.58,1500,Continuous (S1),415,114.56,2024-08-17,06:35:00,Insulation breakdown at connections,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-60426,"Grease, Cleaning agents",5,Insulation Repair,2,DC Motor,1,6205 2RS,DISPATCHED,2024-08-17 00:00:00,2024-09-02 00:00:00,operator_18,supervisor_03,22,3,64.0,3,1,0,1,1,4.446808510638298,4.354838709677419,0,3,4,5,38.4,2,HIGH
239,DC Motor,EQ10238,2004,Hydraulic Press,Wire Rod Mill,1,GE,H584,D315S,75.0 KW,75.97,75.0,83.58,1500,Continuous (S1),415,114.56,2025-06-27,19:53:00,Rotor eccentricity observed,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,Bearing NU 206,2,Bearing Replacement,2,DC Motor,7,NU 206,CLOSED,2025-06-27 00:00:00,2025-06-30 00:00:00,operator_03,supervisor_04,22,4,314.0,4,1,0,2,1,4.446808510638298,4.354838709677419,0,3,4,5,43.2,2,HIGH
742,DC Motor,EQ10238,2004,Hydraulic Press,Wire Rod Mill,1,GE,H335,D315S,75.0 KW,75.97,75.0,83.58,1500,Continuous (S1),415,114.56,2025-12-25,16:03:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6305 2RS,2,Bearing Replacement,2,DC Motor,3,6305 2RS,CLOSED,2025-12-25 00:00:00,2025-12-27 00:00:00,operator_15,supervisor_06,22,5,181.0,5,2,0,2,1,4.446808510638298,4.354838709677419,0,3,4,5,33.5,3,CRITICAL
240,AC Motor,EQ10239,2010,Compressor Driving,Sinter Plant,1,Siemens,M746,D132M,45.0 KW,45.85,45.0,51.59,1500,Continuous (S1),415,68.58,2025-06-08,09:35:00,Low megger value on phases,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,9,7206 B,CLOSED,2025-06-08 00:00:00,2025-07-03 00:00:00,operator_08,supervisor_05,16,1,1095.0,1,0,0,0,1,4.419354838709677,4.48,0,7,0,0,77.9,0,LOW
1760,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,M706,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2023-09-03,11:26:00,Bearing noise observed during operation,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-35384,Bearing 6307 2RS,2,Bearing Replacement,5,Crane Motor,5,6307 2RS,DISPATCHED,2023-09-03 00:00:00,2023-09-26 00:00:00,operator_06,supervisor_07,31,1,1095.0,1,1,0,0,0,3.622950819672131,3.5285714285714285,0,2,3,3,55.7,1,MEDIUM
1090,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,K547,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2023-10-07,13:55:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6308 2RS,2,Bearing Replacement,5,Crane Motor,6,6308 2RS,CLOSED,2023-10-07 00:00:00,2023-10-23 00:00:00,operator_16,supervisor_04,31,2,34.0,2,2,0,0,0,3.622950819672131,3.5285714285714285,0,2,3,3,39.0,2,HIGH
608,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,K892,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2024-09-01,10:29:00,"Winding burnt, motor tripped on overload",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,11,,CLOSED,2024-09-01 00:00:00,2024-09-24 00:00:00,operator_12,supervisor_03,31,3,330.0,3,2,1,0,0,3.622950819672131,3.5285714285714285,0,2,3,3,25.3,3,CRITICAL
1517,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,H775,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2024-09-08,15:47:00,Inter-turn short circuit detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-80929,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,3,6305 2RS,CLOSED,2024-09-08 00:00:00,2024-09-27 00:00:00,operator_13,supervisor_01,31,4,7.0,4,2,2,0,0,3.622950819672131,3.5285714285714285,0,2,3,3,25.6,3,CRITICAL
1801,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,S107,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2024-09-27,08:44:00,Phase imbalance detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,9,7206 B,CLOSED,2024-09-27 00:00:00,2024-10-25 00:00:00,operator_15,supervisor_07,31,5,19.0,5,2,3,0,0,3.622950819672131,3.5285714285714285,0,2,3,3,22.6,3,CRITICAL
241,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,K266,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2024-10-13,21:30:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6206 2RS,2,Bearing Replacement,5,Crane Motor,2,6206 2RS,CLOSED,2024-10-13 00:00:00,2024-10-25 00:00:00,operator_05,supervisor_01,31,6,16.0,6,3,3,0,0,3.622950819672131,3.5285714285714285,0,2,3,3,6.4,3,CRITICAL
1994,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,H647,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2024-11-01,16:38:00,Rotor rubbing against stator,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-24426,"Grease, Cleaning agents",5,Insulation Repair,5,Crane Motor,1,6205 2RS,DISPATCHED,2024-11-01 00:00:00,2024-11-11 00:00:00,operator_16,supervisor_06,31,7,19.0,7,3,3,1,0,3.622950819672131,3.5285714285714285,0,2,3,3,11.9,3,CRITICAL
1832,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,S102,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2024-11-20,18:51:00,Phase imbalance detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-71295,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,11,,DISPATCHED,2024-11-20 00:00:00,2024-12-10 00:00:00,operator_16,supervisor_02,31,8,19.0,8,3,4,1,0,3.622950819672131,3.5285714285714285,0,2,3,3,10.8,3,CRITICAL
1075,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,M633,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2025-02-16,16:49:00,Surface tracking on insulation,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,5,Crane Motor,5,6307 2RS,DISPATCHED,2025-02-16 00:00:00,2025-03-08 00:00:00,operator_16,supervisor_03,31,9,88.0,9,3,4,1,1,3.622950819672131,3.5285714285714285,0,2,3,3,14.6,3,CRITICAL
1351,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,K334,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2025-03-06,13:03:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-41536,Bearing 6306 2RS,2,Bearing Replacement,5,Crane Motor,4,6306 2RS,CLOSED,2025-03-06 00:00:00,2025-03-16 00:00:00,operator_08,supervisor_05,31,10,18.0,10,4,4,1,1,3.622950819672131,3.5285714285714285,0,2,3,3,5.4,3,CRITICAL
1682,Crane Motor,EQ10240,1995,Crane Hoisting,Power Plant,1,Crompton Greaves,M675,D132S,250.0 KW,249.23,250.0,279.58,1500,Continuous (S1),3300,50.62,2025-07-08,16:10:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-21858,Bearing 6306 2RS,2,Bearing Replacement,5,Crane Motor,4,6306 2RS,CLOSED,2025-07-08 00:00:00,2025-08-05 00:00:00,operator_08,supervisor_04,31,11,124.0,11,5,4,1,1,3.622950819672131,3.5285714285714285,0,2,3,3,11.5,3,CRITICAL
242,AC Motor,EQ10241,2015,Conveyor Belt,Power Plant,1,Havells,K822,D180L,11.0 KW,10.95,11.0,12.58,3000,Continuous (S1),415,16.89,2025-11-18,15:28:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,"Grease, Cleaning agents",6,Shaft Repair,1,AC Motor,9,7206 B,CLOSED,2025-11-18 00:00:00,2025-12-12 00:00:00,operator_17,supervisor_01,11,1,1095.0,1,0,0,1,0,3.622950819672131,3.843137254901961,0,4,0,1,87.9,0,LOW
1500,Blower Motor,EQ10242,2015,Rolling Mill Drive,Hot Strip Mill,1,ABB,M507,D132M,250.0 KW,252.14,250.0,284.04,1500,Intermittent (S3),3300,48.68,2023-06-29,18:25:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-33104,Bearing N/A,2,Bearing Replacement,4,Blower Motor,11,,CLOSED,2023-06-29 00:00:00,2023-07-06 00:00:00,operator_16,supervisor_05,11,1,1095.0,1,1,0,0,0,3.84375,4.428571428571429,2,0,1,8,79.7,0,LOW
1345,Blower Motor,EQ10242,2015,Rolling Mill Drive,Hot Strip Mill,1,ABB,M243,D132M,250.0 KW,252.14,250.0,284.04,1500,Intermittent (S3),3300,48.68,2025-04-19,13:39:00,Rotor eccentricity observed,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-44515,Bearing N/A,2,Bearing Replacement,4,Blower Motor,11,,DISPATCHED,2025-04-19 00:00:00,2025-04-29 00:00:00,operator_03,supervisor_07,11,2,660.0,2,1,0,1,0,3.84375,4.428571428571429,2,0,1,8,66.3,1,MEDIUM
243,Blower Motor,EQ10242,2015,Rolling Mill Drive,Hot Strip Mill,1,ABB,K598,D132M,250.0 KW,252.14,250.0,284.04,1500,Intermittent (S3),3300,48.68,2025-09-10,14:06:00,"Winding burnt, motor tripped on overload",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,4,Blower Motor,2,6206 2RS,CLOSED,2025-09-10 00:00:00,2025-09-21 00:00:00,operator_12,supervisor_05,11,3,144.0,3,1,1,1,0,3.84375,4.428571428571429,2,0,1,8,46.8,2,HIGH
576,AC Motor,EQ10243,2017,Mixer Agitator,Hot Strip Mill,1,WEG,S419,D315S,15.0 KW,14.77,15.0,18.08,1000,Continuous (S1),415,25.91,2023-04-22,16:09:00,Motor overheating during normal load,Cooling system repaired. Fan replaced. Ventilation passages cleaned.,5,Overheating,Out of Warranty,JOB-97346,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,4,6306 2RS,DISPATCHED,2023-04-22 00:00:00,2023-05-13 00:00:00,operator_01,supervisor_01,9,1,1095.0,1,0,0,0,0,3.84375,4.291666666666667,0,9,0,6,86.5,0,LOW
1821,AC Motor,EQ10243,2017,Mixer Agitator,Hot Strip Mill,1,WEG,H401,D315S,15.0 KW,14.77,15.0,18.08,1000,Continuous (S1),415,25.91,2023-05-02,15:33:00,Foundation bolt loose causing vibration,Alignment corrected. Coupling replaced. Foundation bolts tightened.,6,Vibration Damage,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,9,7206 B,DISPATCHED,2023-05-02 00:00:00,2023-05-17 00:00:00,operator_19,supervisor_06,9,2,10.0,2,0,0,0,0,3.84375,4.291666666666667,0,9,0,6,71.7,1,MEDIUM
244,AC Motor,EQ10243,2017,Mixer Agitator,Hot Strip Mill,1,WEG,D699,D315S,15.0 KW,14.77,15.0,18.08,1000,Continuous (S1),415,25.91,2023-09-12,10:09:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6205 2RS,2,Bearing Replacement,1,AC Motor,1,6205 2RS,CLOSED,2023-09-12 00:00:00,2023-09-17 00:00:00,operator_05,supervisor_05,9,3,133.0,3,1,0,0,0,3.84375,4.291666666666667,0,9,0,6,63.4,1,MEDIUM
679,AC Motor,EQ10244,1996,Conveyor Belt,Power Plant,1,ABB,E670,D315S,30.0 KW,29.92,30.0,33.46,1000,Continuous (S1),415,47.35,2023-03-15,19:17:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing NU 308,2,Bearing Replacement,1,AC Motor,8,NU 308,DISPATCHED,2023-03-15 00:00:00,2023-04-12 00:00:00,operator_14,supervisor_06,30,1,1095.0,1,1,0,0,0,3.622950819672131,4.428571428571429,0,0,0,1,68.2,1,MEDIUM
